reading_id,inverter_id,plant_id,timestamp,dc_power,ac_power,expected_ac_power,performance_ratio,dc_voltage,ac_frequency_hz,inverter_temp,daily_yield,total_yield,status_flag
201,INV_4135001_01,4135001,2026-05-31 08:00:00,959.28,938.13,993.61,0.944,638.3,50.048,36.5,1329.79,6044907.8,normal
202,INV_4135001_01,4135001,2026-05-31 09:00:00,925.34,909.95,980.36,0.928,654.6,49.991,38.1,2239.74,6045817.8,normal
203,INV_4135001_01,4135001,2026-05-31 10:00:00,1354.41,1331.93,1387.36,0.96,712.2,50.067,43.5,3571.67,6047149.7,normal
204,INV_4135001_01,4135001,2026-05-31 11:00:00,1864.09,1833.07,1884.75,0.973,750.5,49.972,46.5,5404.74,6048982.8,normal
205,INV_4135001_01,4135001,2026-05-31 12:00:00,1335.84,1312.94,1358.9,0.966,792.1,50.034,42.8,6717.69,6050295.7,normal
206,INV_4135001_01,4135001,2026-05-31 13:00:00,1320.99,1290.04,1346.07,0.958,777.5,49.997,43.1,8007.73,6051585.8,normal
207,INV_4135001_01,4135001,2026-05-31 14:00:00,1928.29,1897.35,1957.12,0.969,772.3,49.926,47.8,9905.08,6053483.1,normal
208,INV_4135001_01,4135001,2026-05-31 15:00:00,1880.43,1848.14,1937.03,0.954,614.5,49.954,46.9,11753.21,6055331.2,normal
209,INV_4135001_01,4135001,2026-05-31 16:00:00,939.64,920.67,962.14,0.957,706.8,49.977,39.0,12673.89,6056251.9,normal
210,INV_4135001_01,4135001,2026-05-31 17:00:00,962.51,941.42,987.88,0.953,643.1,50.055,38.0,13615.31,6057193.3,normal
211,INV_4135001_01,4135001,2026-05-31 18:00:00,393.25,384.3,409.18,0.939,719.8,50.03,36.0,13999.61,6057577.6,normal
212,INV_4135001_01,4135001,2026-05-31 19:00:00,0.0,0.0,0.0,,0.0,49.982,31.0,13999.61,6057577.6,normal
213,INV_4135001_01,4135001,2026-05-31 20:00:00,0.0,0.0,0.0,,0.0,50.008,29.1,13999.61,6057577.6,normal
214,INV_4135001_01,4135001,2026-05-31 21:00:00,0.0,0.0,0.0,,0.0,50.06,30.1,13999.61,6057577.6,normal
215,INV_4135001_01,4135001,2026-05-31 22:00:00,0.0,0.0,0.0,,0.0,50.033,30.7,13999.61,6057577.6,normal
216,INV_4135001_01,4135001,2026-05-31 23:00:00,0.0,0.0,0.0,,0.0,50.022,29.9,13999.61,6057577.6,normal
217,INV_4135001_01,4135001,2026-06-01 00:00:00,0.0,0.0,0.0,,0.0,50.066,27.8,0.0,6057577.6,normal
218,INV_4135001_01,4135001,2026-06-01 01:00:00,0.0,0.0,0.0,,0.0,50.017,30.4,0.0,6057577.6,normal
219,INV_4135001_01,4135001,2026-06-01 02:00:00,0.0,0.0,0.0,,0.0,50.047,30.9,0.0,6057577.6,normal
220,INV_4135001_01,4135001,2026-06-01 03:00:00,0.0,0.0,0.0,,0.0,49.921,29.0,0.0,6057577.6,normal
221,INV_4135001_01,4135001,2026-06-01 04:00:00,0.0,0.0,0.0,,0.0,49.96,29.8,0.0,6057577.6,normal
222,INV_4135001_01,4135001,2026-06-01 05:00:00,0.0,0.0,0.0,,0.0,49.967,28.5,0.0,6057577.6,normal
223,INV_4135001_01,4135001,2026-06-01 06:00:00,0.0,0.0,0.0,,0.0,49.976,28.4,0.0,6057577.6,normal
224,INV_4135001_01,4135001,2026-06-01 07:00:00,381.87,372.77,388.42,0.96,711.9,49.923,33.4,372.77,6057950.4,normal
225,INV_4135001_01,4135001,2026-06-01 08:00:00,743.63,726.94,780.02,0.932,679.8,50.038,37.9,1099.71,6058677.3,normal
226,INV_4135001_01,4135001,2026-06-01 09:00:00,926.05,907.68,977.73,0.928,642.3,49.994,39.0,2007.39,6059585.0,normal
227,INV_4135001_01,4135001,2026-06-01 10:00:00,1271.31,1243.7,1302.88,0.955,801.9,49.973,42.8,3251.1,6060828.7,normal
228,INV_4135001_01,4135001,2026-06-01 11:00:00,1744.27,1701.17,1799.47,0.945,607.6,50.082,46.9,4952.27,6062529.9,normal
229,INV_4135001_01,4135001,2026-06-01 12:00:00,1249.48,1218.35,1310.72,0.93,683.2,50.034,41.1,6170.62,6063748.3,normal
230,INV_4135001_01,4135001,2026-06-01 13:00:00,1888.36,1849.83,1941.75,0.953,656.6,49.94,46.3,8020.45,6065598.1,normal
231,INV_4135001_01,4135001,2026-06-01 14:00:00,2220.84,2175.9,2247.82,0.968,621.4,50.007,49.7,10196.35,6067774.0,normal
232,INV_4135001_01,4135001,2026-06-01 15:00:00,1888.59,1842.24,1915.39,0.962,654.3,50.006,45.8,12038.6,6069616.2,normal
233,INV_4135001_01,4135001,2026-06-01 16:00:00,1274.94,1254.32,1314.18,0.954,799.5,50.029,39.1,13292.91,6070870.5,normal
234,INV_4135001_01,4135001,2026-06-01 17:00:00,1101.06,1076.96,1104.97,0.975,628.0,50.001,40.7,14369.88,6071947.5,normal
235,INV_4135001_01,4135001,2026-06-01 18:00:00,420.22,413.16,433.56,0.953,734.5,50.023,32.8,14783.04,6072360.7,normal
236,INV_4135001_01,4135001,2026-06-01 19:00:00,0.0,0.0,0.0,,0.0,49.957,32.4,14783.04,6072360.7,normal
237,INV_4135001_01,4135001,2026-06-01 20:00:00,0.0,0.0,0.0,,0.0,50.051,31.9,14783.04,6072360.7,normal
238,INV_4135001_01,4135001,2026-06-01 21:00:00,0.0,0.0,0.0,,0.0,50.089,28.2,14783.04,6072360.7,normal
239,INV_4135001_01,4135001,2026-06-01 22:00:00,0.0,0.0,0.0,,0.0,49.972,29.7,14783.04,6072360.7,normal
240,INV_4135001_01,4135001,2026-06-01 23:00:00,0.0,0.0,0.0,,0.0,50.085,27.8,14783.04,6072360.7,normal
241,INV_4135001_01,4135001,2026-06-02 00:00:00,0.0,0.0,0.0,,0.0,49.997,27.7,0.0,6072360.7,normal
242,INV_4135001_01,4135001,2026-06-02 01:00:00,0.0,0.0,0.0,,0.0,50.04,31.1,0.0,6072360.7,normal
243,INV_4135001_01,4135001,2026-06-02 02:00:00,0.0,0.0,0.0,,0.0,49.924,30.7,0.0,6072360.7,normal
244,INV_4135001_01,4135001,2026-06-02 03:00:00,0.0,0.0,0.0,,0.0,50.024,28.8,0.0,6072360.7,normal
245,INV_4135001_01,4135001,2026-06-02 04:00:00,0.0,0.0,0.0,,0.0,49.952,27.5,0.0,6072360.7,normal
246,INV_4135001_01,4135001,2026-06-02 05:00:00,0.0,0.0,0.0,,0.0,49.998,30.0,0.0,6072360.7,normal
247,INV_4135001_01,4135001,2026-06-02 06:00:00,0.0,0.0,0.0,,0.0,49.977,28.9,0.0,6072360.7,normal
248,INV_4135001_01,4135001,2026-06-02 07:00:00,440.09,433.25,454.92,0.952,769.5,49.981,34.2,433.25,6072793.9,normal
249,INV_4135001_01,4135001,2026-06-02 08:00:00,965.47,948.45,982.65,0.965,795.6,49.991,38.2,1381.7,6073742.4,normal
250,INV_4135001_01,4135001,2026-06-02 09:00:00,1255.18,1227.7,1301.14,0.944,620.1,49.914,41.3,2609.41,6074970.1,normal
251,INV_4135001_01,4135001,2026-06-02 10:00:00,1665.92,1635.99,1723.42,0.949,610.5,50.047,44.8,4245.39,6076606.1,normal
252,INV_4135001_01,4135001,2026-06-02 11:00:00,2147.44,2113.73,2213.25,0.955,713.9,49.975,48.1,6359.12,6078719.8,normal
253,INV_4135001_01,4135001,2026-06-02 12:00:00,1746.0,1705.47,1762.79,0.967,789.1,49.969,45.0,8064.59,6080425.3,normal
254,INV_4135001_01,4135001,2026-06-02 13:00:00,2243.28,2198.82,2351.2,0.935,746.3,49.958,49.4,10263.41,6082624.1,normal
255,INV_4135001_01,4135001,2026-06-02 14:00:00,1649.53,1622.42,1720.03,0.943,776.8,50.016,41.9,11885.83,6084246.5,normal
256,INV_4135001_01,4135001,2026-06-02 15:00:00,1715.57,1674.34,1736.49,0.964,735.7,49.997,45.6,13560.16,6085920.8,normal
257,INV_4135001_01,4135001,2026-06-02 16:00:00,1205.61,1186.41,1222.96,0.97,598.4,50.013,41.7,14746.57,6087107.2,normal
258,INV_4135001_01,4135001,2026-06-02 17:00:00,857.46,841.3,871.93,0.965,639.3,49.99,39.7,15587.87,6087948.5,normal
259,INV_4135001_01,4135001,2026-06-02 18:00:00,469.07,459.88,492.02,0.935,718.2,50.006,34.0,16047.75,6088408.4,normal
260,INV_4135001_01,4135001,2026-06-02 19:00:00,24.6,24.23,25.38,0.955,602.5,49.974,29.0,16071.98,6088432.7,normal
261,INV_4135001_01,4135001,2026-06-02 20:00:00,0.0,0.0,0.0,,0.0,49.992,29.9,16071.98,6088432.7,normal
262,INV_4135001_01,4135001,2026-06-02 21:00:00,0.0,0.0,0.0,,0.0,49.938,27.1,16071.98,6088432.7,normal
263,INV_4135001_01,4135001,2026-06-02 22:00:00,0.0,0.0,0.0,,0.0,50.066,31.2,16071.98,6088432.7,normal
264,INV_4135001_01,4135001,2026-06-02 23:00:00,0.0,0.0,0.0,,0.0,49.971,30.5,16071.98,6088432.7,normal
265,INV_4135001_01,4135001,2026-06-03 00:00:00,0.0,0.0,0.0,,0.0,50.0,32.2,0.0,6088432.7,normal
266,INV_4135001_01,4135001,2026-06-03 01:00:00,0.0,0.0,0.0,,0.0,49.939,28.5,0.0,6088432.7,normal
267,INV_4135001_01,4135001,2026-06-03 02:00:00,0.0,0.0,0.0,,0.0,49.975,30.7,0.0,6088432.7,normal
268,INV_4135001_01,4135001,2026-06-03 03:00:00,0.0,0.0,0.0,,0.0,50.014,28.7,0.0,6088432.7,normal
269,INV_4135001_01,4135001,2026-06-03 04:00:00,0.0,0.0,0.0,,0.0,49.96,29.6,0.0,6088432.7,normal
270,INV_4135001_01,4135001,2026-06-03 05:00:00,0.0,0.0,0.0,,0.0,50.032,28.2,0.0,6088432.7,normal
271,INV_4135001_01,4135001,2026-06-03 06:00:00,0.0,0.0,0.0,,0.0,50.108,28.8,0.0,6088432.7,normal
272,INV_4135001_01,4135001,2026-06-03 07:00:00,329.2,322.07,342.41,0.941,686.6,49.946,31.4,322.07,6088754.7,normal
273,INV_4135001_01,4135001,2026-06-03 08:00:00,927.56,904.44,971.26,0.931,815.1,50.037,38.5,1226.5,6089659.2,normal
274,INV_4135001_01,4135001,2026-06-03 09:00:00,1334.0,1301.02,1379.33,0.943,775.1,49.982,42.3,2527.52,6090960.2,normal
275,INV_4135001_01,4135001,2026-06-03 10:00:00,1898.87,1863.22,1974.06,0.944,651.2,49.957,46.1,4390.73,6092823.4,normal
276,INV_4135001_01,4135001,2026-06-03 11:00:00,2071.44,2039.11,2120.27,0.962,769.9,50.016,46.1,6429.85,6094862.5,normal
277,INV_4135001_01,4135001,2026-06-03 12:00:00,2026.23,1976.27,2123.98,0.93,759.5,49.971,49.0,8406.12,6096838.8,normal
278,INV_4135001_01,4135001,2026-06-03 13:00:00,1573.91,1543.94,1632.14,0.946,720.5,50.047,43.1,9950.06,6098382.7,normal
279,INV_4135001_01,4135001,2026-06-03 14:00:00,1671.88,1639.75,1721.76,0.952,637.8,49.955,46.0,11589.82,6100022.5,normal
280,INV_4135001_01,4135001,2026-06-03 15:00:00,1357.38,1334.37,1416.16,0.942,603.1,49.978,42.3,12924.18,6101356.8,normal
281,INV_4135001_01,4135001,2026-06-03 16:00:00,1375.57,1342.66,1447.86,0.927,819.6,50.012,43.2,14266.84,6102699.5,normal
282,INV_4135001_01,4135001,2026-06-03 17:00:00,1067.2,1051.05,1071.94,0.981,787.1,50.038,38.5,15317.89,6103750.5,normal
283,INV_4135001_01,4135001,2026-06-03 18:00:00,408.57,401.38,418.18,0.96,603.8,49.991,33.6,15719.27,6104151.9,normal
284,INV_4135001_01,4135001,2026-06-03 19:00:00,4.87,4.75,5.08,0.935,658.1,49.939,29.5,15724.02,6104156.7,normal
285,INV_4135001_01,4135001,2026-06-03 20:00:00,0.0,0.0,0.0,,0.0,49.988,28.9,15724.02,6104156.7,normal
286,INV_4135001_01,4135001,2026-06-03 21:00:00,0.0,0.0,0.0,,0.0,49.929,30.9,15724.02,6104156.7,normal
287,INV_4135001_01,4135001,2026-06-03 22:00:00,0.0,0.0,0.0,,0.0,49.99,24.9,15724.02,6104156.7,normal
288,INV_4135001_01,4135001,2026-06-03 23:00:00,0.0,0.0,0.0,,0.0,49.952,30.6,15724.02,6104156.7,normal
289,INV_4135001_01,4135001,2026-06-04 00:00:00,0.0,0.0,0.0,,0.0,50.02,30.4,0.0,6104156.7,normal
290,INV_4135001_01,4135001,2026-06-04 01:00:00,0.0,0.0,0.0,,0.0,50.007,32.2,0.0,6104156.7,normal
291,INV_4135001_01,4135001,2026-06-04 02:00:00,0.0,0.0,0.0,,0.0,50.006,31.5,0.0,6104156.7,normal
292,INV_4135001_01,4135001,2026-06-04 03:00:00,0.0,0.0,0.0,,0.0,49.995,30.1,0.0,6104156.7,normal
293,INV_4135001_01,4135001,2026-06-04 04:00:00,0.0,0.0,0.0,,0.0,50.031,29.5,0.0,6104156.7,normal
294,INV_4135001_01,4135001,2026-06-04 05:00:00,0.0,0.0,0.0,,0.0,50.019,30.4,0.0,6104156.7,normal
295,INV_4135001_01,4135001,2026-06-04 06:00:00,0.0,0.0,0.0,,0.0,49.997,28.7,0.0,6104156.7,normal
296,INV_4135001_01,4135001,2026-06-04 07:00:00,364.22,355.67,378.19,0.94,744.4,50.0,32.4,355.67,6104512.3,normal
297,INV_4135001_01,4135001,2026-06-04 08:00:00,780.09,760.61,811.35,0.937,654.7,50.055,37.2,1116.29,6105273.0,normal
298,INV_4135001_01,4135001,2026-06-04 09:00:00,1443.13,1416.8,1462.88,0.969,625.1,50.045,40.8,2533.09,6106689.8,normal
299,INV_4135001_01,4135001,2026-06-04 10:00:00,1275.16,1254.59,1337.01,0.938,694.9,49.972,44.0,3787.68,6107944.4,normal
300,INV_4135001_01,4135001,2026-06-04 11:00:00,2144.21,2097.1,2207.85,0.95,599.7,50.003,46.7,5884.78,6110041.5,normal
301,INV_4135001_01,4135001,2026-06-04 12:00:00,1518.49,1483.86,1564.58,0.948,628.5,50.051,40.8,7368.64,6111525.3,normal
302,INV_4135001_01,4135001,2026-06-04 13:00:00,1967.16,1923.61,2015.46,0.954,793.9,49.956,47.8,9292.25,6113448.9,normal
303,INV_4135001_01,4135001,2026-06-04 14:00:00,1864.7,1819.34,1948.25,0.934,687.5,50.002,47.6,11111.59,6115268.3,normal
304,INV_4135001_01,4135001,2026-06-04 15:00:00,1557.64,1533.16,1604.61,0.955,705.6,50.009,45.6,12644.75,6116801.4,normal
305,INV_4135001_01,4135001,2026-06-04 16:00:00,1319.32,1286.4,1367.51,0.941,733.6,49.954,42.9,13931.15,6118087.8,normal
306,INV_4135001_01,4135001,2026-06-04 17:00:00,674.25,657.83,687.75,0.956,731.0,50.032,36.3,14588.98,6118745.7,normal
307,INV_4135001_01,4135001,2026-06-04 18:00:00,353.9,348.01,361.36,0.963,591.6,49.913,29.8,14936.99,6119093.7,normal
308,INV_4135001_01,4135001,2026-06-04 19:00:00,50.92,49.77,53.45,0.931,800.2,50.074,28.2,14986.77,6119143.4,normal
309,INV_4135001_01,4135001,2026-06-04 20:00:00,0.0,0.0,0.0,,0.0,49.997,28.7,14986.77,6119143.4,normal
310,INV_4135001_01,4135001,2026-06-04 21:00:00,0.0,0.0,0.0,,0.0,49.982,31.3,14986.77,6119143.4,normal
311,INV_4135001_01,4135001,2026-06-04 22:00:00,0.0,0.0,0.0,,0.0,50.018,30.5,14986.77,6119143.4,normal
312,INV_4135001_01,4135001,2026-06-04 23:00:00,0.0,0.0,0.0,,0.0,50.032,28.6,14986.77,6119143.4,normal
313,INV_4135001_01,4135001,2026-06-05 00:00:00,0.0,0.0,0.0,,0.0,49.948,33.2,0.0,6119143.4,normal
314,INV_4135001_01,4135001,2026-06-05 01:00:00,0.0,0.0,0.0,,0.0,50.026,31.6,0.0,6119143.4,normal
315,INV_4135001_01,4135001,2026-06-05 02:00:00,0.0,0.0,0.0,,0.0,50.01,33.2,0.0,6119143.4,normal
316,INV_4135001_01,4135001,2026-06-05 03:00:00,0.0,0.0,0.0,,0.0,50.044,30.0,0.0,6119143.4,normal
317,INV_4135001_01,4135001,2026-06-05 04:00:00,0.0,0.0,0.0,,0.0,50.057,31.7,0.0,6119143.4,normal
318,INV_4135001_01,4135001,2026-06-05 05:00:00,0.0,0.0,0.0,,0.0,50.021,31.5,0.0,6119143.4,normal
319,INV_4135001_01,4135001,2026-06-05 06:00:00,0.0,0.0,0.0,,0.0,49.999,29.6,0.0,6119143.4,normal
320,INV_4135001_01,4135001,2026-06-05 07:00:00,451.06,441.15,477.66,0.924,612.3,49.973,34.7,441.15,6119584.6,normal
321,INV_4135001_01,4135001,2026-06-05 08:00:00,1092.58,1068.5,1105.92,0.966,608.4,50.055,39.6,1509.64,6120653.1,normal
322,INV_4135001_01,4135001,2026-06-05 09:00:00,1028.58,1010.51,1055.98,0.957,621.0,50.025,41.1,2520.15,6121663.6,normal
323,INV_4135001_01,4135001,2026-06-05 10:00:00,1889.75,1858.54,1930.19,0.963,751.3,50.023,46.7,4378.69,6123522.1,normal
324,INV_4135001_01,4135001,2026-06-05 11:00:00,2009.99,1970.63,2074.3,0.95,732.3,49.962,44.2,6349.32,6125492.8,normal
325,INV_4135001_01,4135001,2026-06-05 12:00:00,1496.15,1461.06,1563.3,0.935,618.5,50.04,43.5,7810.38,6126953.8,normal
326,INV_4135001_01,4135001,2026-06-05 13:00:00,2139.63,2099.63,2194.87,0.957,751.2,49.933,49.3,9910.02,6129053.5,normal
327,INV_4135001_01,4135001,2026-06-05 14:00:00,2094.43,2058.32,2183.13,0.943,802.6,49.967,46.0,11968.34,6131111.8,normal
328,INV_4135001_01,4135001,2026-06-05 15:00:00,1701.64,1664.0,1774.17,0.938,815.1,50.035,43.2,13632.34,6132775.8,normal
329,INV_4135001_01,4135001,2026-06-05 16:00:00,1031.13,1012.06,1060.39,0.954,735.3,49.975,41.1,14644.4,6133787.8,normal
330,INV_4135001_01,4135001,2026-06-05 17:00:00,1074.21,1057.39,1087.89,0.972,705.7,50.049,41.4,15701.79,6134845.2,normal
331,INV_4135001_01,4135001,2026-06-05 18:00:00,424.7,418.24,437.53,0.956,809.7,50.08,32.9,16120.02,6135263.5,normal
332,INV_4135001_01,4135001,2026-06-05 19:00:00,20.91,20.54,21.19,0.969,736.2,50.08,28.2,16140.56,6135284.0,normal
333,INV_4135001_01,4135001,2026-06-05 20:00:00,0.0,0.0,0.0,,0.0,50.053,32.0,16140.56,6135284.0,normal
334,INV_4135001_01,4135001,2026-06-05 21:00:00,0.0,0.0,0.0,,0.0,49.997,28.5,16140.56,6135284.0,normal
335,INV_4135001_01,4135001,2026-06-05 22:00:00,0.0,0.0,0.0,,0.0,49.914,33.5,16140.56,6135284.0,normal
336,INV_4135001_01,4135001,2026-06-05 23:00:00,0.0,0.0,0.0,,0.0,49.941,29.8,16140.56,6135284.0,normal
337,INV_4135001_01,4135001,2026-06-06 00:00:00,0.0,0.0,0.0,,0.0,49.986,33.0,0.0,6135284.0,normal
338,INV_4135001_01,4135001,2026-06-06 01:00:00,0.0,0.0,0.0,,0.0,49.988,28.7,0.0,6135284.0,normal
339,INV_4135001_01,4135001,2026-06-06 02:00:00,0.0,0.0,0.0,,0.0,50.04,28.2,0.0,6135284.0,normal
340,INV_4135001_01,4135001,2026-06-06 03:00:00,0.0,0.0,0.0,,0.0,50.002,30.9,0.0,6135284.0,normal
341,INV_4135001_01,4135001,2026-06-06 04:00:00,0.0,0.0,0.0,,0.0,50.023,27.1,0.0,6135284.0,normal
342,INV_4135001_01,4135001,2026-06-06 05:00:00,0.0,0.0,0.0,,0.0,49.996,31.8,0.0,6135284.0,normal
343,INV_4135001_01,4135001,2026-06-06 06:00:00,0.0,0.0,0.0,,0.0,50.072,27.6,0.0,6135284.0,normal
344,INV_4135001_01,4135001,2026-06-06 07:00:00,374.82,366.71,387.38,0.947,689.2,49.893,32.7,366.71,6135650.7,normal
345,INV_4135001_01,4135001,2026-06-06 08:00:00,730.66,718.39,747.66,0.961,803.7,50.015,36.0,1085.1,6136369.1,normal
346,INV_4135001_01,4135001,2026-06-06 09:00:00,1301.57,1280.39,1329.4,0.963,726.7,49.99,43.5,2365.48,6137649.5,normal
347,INV_4135001_01,4135001,2026-06-06 10:00:00,1278.33,1253.49,1308.0,0.958,812.7,49.905,40.9,3618.98,6138903.0,normal
348,INV_4135001_01,4135001,2026-06-06 11:00:00,1636.69,1597.97,1699.57,0.94,815.9,49.962,45.9,5216.94,6140500.9,normal
349,INV_4135001_01,4135001,2026-06-06 12:00:00,1364.13,1335.27,1433.73,0.931,747.9,50.031,42.7,6552.22,6141836.2,normal
350,INV_4135001_01,4135001,2026-06-06 13:00:00,1580.66,1551.47,1655.22,0.937,603.2,50.042,42.4,8103.68,6143387.7,normal
351,INV_4135001_01,4135001,2026-06-06 14:00:00,1281.06,1256.39,1290.53,0.974,818.4,49.9,40.4,9360.08,6144644.1,normal
352,INV_4135001_01,4135001,2026-06-06 15:00:00,1893.67,1850.34,1933.16,0.957,789.6,49.969,47.2,11210.42,6146494.4,normal
353,INV_4135001_01,4135001,2026-06-06 16:00:00,1017.14,1001.43,1052.27,0.952,738.8,49.982,40.6,12211.85,6147495.8,normal
354,INV_4135001_01,4135001,2026-06-06 17:00:00,696.69,680.81,730.14,0.932,782.9,50.009,34.8,12892.66,6148176.7,normal
355,INV_4135001_01,4135001,2026-06-06 18:00:00,365.63,357.81,375.49,0.953,664.4,50.031,31.6,13250.47,6148534.5,normal
356,INV_4135001_01,4135001,2026-06-06 19:00:00,0.0,0.0,0.0,,0.0,49.992,28.8,13250.47,6148534.5,normal
357,INV_4135001_01,4135001,2026-06-06 20:00:00,0.0,0.0,0.0,,0.0,49.957,30.4,13250.47,6148534.5,normal
358,INV_4135001_01,4135001,2026-06-06 21:00:00,0.0,0.0,0.0,,0.0,50.037,28.9,13250.47,6148534.5,normal
359,INV_4135001_01,4135001,2026-06-06 22:00:00,0.0,0.0,0.0,,0.0,49.988,28.1,13250.47,6148534.5,normal
360,INV_4135001_01,4135001,2026-06-06 23:00:00,0.0,0.0,0.0,,0.0,49.93,30.7,13250.47,6148534.5,normal
361,INV_4135001_01,4135001,2026-06-07 00:00:00,0.0,0.0,0.0,,0.0,50.024,30.3,0.0,6148534.5,normal
362,INV_4135001_01,4135001,2026-06-07 01:00:00,0.0,0.0,0.0,,0.0,49.997,31.9,0.0,6148534.5,normal
363,INV_4135001_01,4135001,2026-06-07 02:00:00,0.0,0.0,0.0,,0.0,50.048,30.8,0.0,6148534.5,normal
364,INV_4135001_01,4135001,2026-06-07 03:00:00,0.0,0.0,0.0,,0.0,49.984,31.5,0.0,6148534.5,normal
365,INV_4135001_01,4135001,2026-06-07 04:00:00,0.0,0.0,0.0,,0.0,49.97,29.4,0.0,6148534.5,normal
366,INV_4135001_01,4135001,2026-06-07 05:00:00,0.0,0.0,0.0,,0.0,50.002,30.0,0.0,6148534.5,normal
367,INV_4135001_01,4135001,2026-06-07 06:00:00,0.0,0.0,0.0,,0.0,49.991,28.7,0.0,6148534.5,normal
368,INV_4135001_01,4135001,2026-06-07 07:00:00,492.34,480.53,507.06,0.948,614.7,50.061,33.0,480.53,6149015.0,normal
369,INV_4135001_01,4135001,2026-06-07 08:00:00,1017.34,993.36,1036.98,0.958,734.5,49.977,39.3,1473.9,6150008.4,normal
370,INV_4135001_01,4135001,2026-06-07 09:00:00,1358.53,1325.61,1383.09,0.958,598.6,49.989,43.7,2799.51,6151334.0,normal
371,INV_4135001_01,4135001,2026-06-07 10:00:00,1380.35,1359.43,1390.95,0.977,600.2,50.002,43.3,4158.94,6152693.4,normal
372,INV_4135001_01,4135001,2026-06-07 11:00:00,1285.62,1261.49,1352.85,0.932,745.7,50.018,39.1,5420.43,6153954.9,normal
373,INV_4135001_01,4135001,2026-06-07 12:00:00,1938.1,1908.89,2046.96,0.933,664.7,50.015,49.9,7329.31,6155863.8,normal
374,INV_4135001_01,4135001,2026-06-07 13:00:00,1807.27,1773.78,1836.46,0.966,605.3,50.063,46.3,9103.09,6157637.6,normal
375,INV_4135001_01,4135001,2026-06-07 14:00:00,1618.85,1582.12,1653.4,0.957,718.4,50.03,43.3,10685.21,6159219.7,normal
376,INV_4135001_01,4135001,2026-06-07 15:00:00,1828.23,1788.66,1914.24,0.934,761.9,49.971,45.9,12473.87,6161008.3,normal
377,INV_4135001_01,4135001,2026-06-07 16:00:00,1122.8,1095.3,1188.4,0.922,656.6,49.926,38.1,13569.17,6162103.6,normal
378,INV_4135001_01,4135001,2026-06-07 17:00:00,1006.58,991.26,1052.7,0.942,804.6,50.028,39.9,14560.43,6163094.9,normal
379,INV_4135001_01,4135001,2026-06-07 18:00:00,322.21,316.37,331.38,0.955,592.4,49.987,32.5,14876.8,6163411.3,normal
380,INV_4135001_01,4135001,2026-06-07 19:00:00,27.05,26.48,28.11,0.942,676.5,50.111,31.6,14903.28,6163437.8,normal
381,INV_4135001_01,4135001,2026-06-07 20:00:00,0.0,0.0,0.0,,0.0,50.026,31.6,14903.28,6163437.8,normal
382,INV_4135001_01,4135001,2026-06-07 21:00:00,0.0,0.0,0.0,,0.0,49.966,31.9,14903.28,6163437.8,normal
383,INV_4135001_01,4135001,2026-06-07 22:00:00,0.0,0.0,0.0,,0.0,50.054,30.3,14903.28,6163437.8,normal
384,INV_4135001_01,4135001,2026-06-07 23:00:00,0.0,0.0,0.0,,0.0,49.96,30.2,14903.28,6163437.8,normal
385,INV_4135001_01,4135001,2026-06-08 00:00:00,0.0,0.0,0.0,,0.0,50.01,29.9,0.0,6163437.8,normal
386,INV_4135001_01,4135001,2026-06-08 01:00:00,0.0,0.0,0.0,,0.0,49.966,29.8,0.0,6163437.8,normal
387,INV_4135001_01,4135001,2026-06-08 02:00:00,0.0,0.0,0.0,,0.0,50.098,30.4,0.0,6163437.8,normal
388,INV_4135001_01,4135001,2026-06-08 03:00:00,0.0,0.0,0.0,,0.0,49.995,32.0,0.0,6163437.8,normal
389,INV_4135001_01,4135001,2026-06-08 04:00:00,0.0,0.0,0.0,,0.0,50.014,30.9,0.0,6163437.8,normal
390,INV_4135001_01,4135001,2026-06-08 05:00:00,0.0,0.0,0.0,,0.0,50.045,30.5,0.0,6163437.8,normal
391,INV_4135001_01,4135001,2026-06-08 06:00:00,0.0,0.0,0.0,,0.0,50.01,29.3,0.0,6163437.8,normal
392,INV_4135001_01,4135001,2026-06-08 07:00:00,413.81,407.24,427.6,0.952,774.7,49.967,35.3,407.24,6163845.0,normal
393,INV_4135001_01,4135001,2026-06-08 08:00:00,709.23,696.81,729.1,0.956,797.1,50.028,35.9,1104.06,6164541.8,normal
394,INV_4135001_01,4135001,2026-06-08 09:00:00,1368.74,1341.07,1403.09,0.956,701.4,49.947,41.2,2445.12,6165882.9,normal
395,INV_4135001_01,4135001,2026-06-08 10:00:00,1373.62,1347.28,1400.71,0.962,752.3,49.988,42.8,3792.41,6167230.2,normal
396,INV_4135001_01,4135001,2026-06-08 11:00:00,1949.42,1914.79,2043.75,0.937,622.4,49.984,48.1,5707.2,6169145.0,normal
397,INV_4135001_01,4135001,2026-06-08 12:00:00,1343.27,1320.25,1361.02,0.97,720.9,50.071,42.9,7027.45,6170465.2,normal
398,INV_4135001_01,4135001,2026-06-08 13:00:00,1937.25,1902.19,1969.01,0.966,800.9,49.998,46.5,8929.64,6172367.4,normal
399,INV_4135001_01,4135001,2026-06-08 14:00:00,2008.53,1972.81,2058.28,0.958,806.9,50.014,49.6,10902.45,6174340.2,normal
400,INV_4135001_01,4135001,2026-06-08 15:00:00,1850.5,1820.32,1890.55,0.963,780.6,49.989,45.9,12722.77,6176160.5,normal
